"EntityNumber","ActivityGroup","NaceVersion","NaceCode","Classification"
"0787.799.752","001","2025","47781","SECO"
"0787.799.752","001","2008","56102","MAIN"
"0787.799.752","001","2008","47990","SECO"
"0787.799.752","001","2008","47910","SECO"
"0787.799.752","001","2008","56210","SECO"
"0787.934.463","006","2025","43213","MAIN"
"0787.934.463","001","2025","71111","SECO"
"0787.934.463","001","2025","81230","SECO"
"0787.934.463","001","2025","43320","SECO"
"0787.934.463","001","2025","43120","SECO"
"0787.934.463","001","2025","43211","MAIN"
"0787.934.463","001","2008","71111","SECO"
"0787.934.463","001","2008","43320","SECO"
"0787.934.463","001","2008","81290","SECO"
"0788.152.318","001","2025","96210","MAIN"
"0788.152.318","001","2025","47750","SECO"
"0788.152.318","001","2003","93021","MAIN"
"0788.152.318","001","2003","52330","SECO"
"0788.152.318","001","2008","47750","SECO"
"0788.152.318","001","2008","96021","MAIN"
"0788.389.670","001","2025","39000","SECO"
"0788.389.670","001","2025","43990","MAIN"
"0788.389.670","001","2025","43110","SECO"
"0788.389.670","001","2008","43999","MAIN"
"0788.389.670","001","2008","43110","SECO"
"0788.389.670","001","2008","39000","SECO"
"0789.751.432","001","2025","43240","SECO"
"0789.751.432","001","2025","71201","MAIN"
"0789.751.432","001","2025","43222","SECO"
"0789.751.432","001","2025","43221","SECO"
"0789.751.432","001","2008","43222","SECO"
"0789.751.432","001","2008","43299","SECO"
"0789.751.432","001","2008","71201","MAIN"
"0789.751.432","001","2008","43221","SECO"
"0789.876.839","001","2025","95316","MAIN"
"0789.876.839","001","2008","45206","MAIN"
"0791.978.769","006","2025","43310","MAIN"
"0791.978.769","001","2025","43990","MAIN"
"0791.978.769","001","2025","43320","SECO"
"0791.978.769","001","2025","43422","SECO"
"0791.978.769","001","2025","43421","SECO"
"0791.978.769","001","2008","43991","SECO"
"0791.978.769","001","2008","43320","SECO"
"0791.978.769","001","2008","43996","SECO"
"0791.978.769","001","2008","43999","MAIN"
"0792.249.577","006","2025","86951","MAIN"
"0792.249.577","001","2025","86951","MAIN"
"0792.249.577","001","2008","86905","MAIN"
"0792.287.387","001","2025","43211","MAIN"
"0792.287.387","001","2008","43211","MAIN"
"0792.738.537","006","2025","71121","MAIN"
"0792.738.537","001","2025","70200","SECO"
"0792.738.537","001","2025","85599","SECO"
"0792.738.537","001","2025","71121","MAIN"
"0792.738.537","001","2025","82990","SECO"
"0792.738.537","001","2025","68110","SECO"
"0792.738.537","001","2008","68100","SECO"
"0792.738.537","001","2008","82990","SECO"
"0792.738.537","001","2008","70220","SECO"
"0792.738.537","001","2008","71121","MAIN"
"0792.738.537","001","2008","85599","SECO"
"0792.923.629","001","2025","49410","MAIN"
"0792.923.629","001","2008","49410","MAIN"
"0792.923.827","006","2025","82990","MAIN"
"0792.923.827","001","2025","49410","SECO"
"0792.923.827","001","2025","10130","MAIN"
"0792.923.827","001","2025","53200","SECO"
"0792.923.827","001","2025","81210","SECO"
"0792.923.827","001","2025","82990","SECO"
"0792.923.827","006","2008","82990","MAIN"
"0792.923.827","001","2008","53200","SECO"
"0792.923.827","001","2008","49410","SECO"
"0792.923.827","001","2008","81210","SECO"
"0793.294.308","001","2025","49410","MAIN"
"0793.294.308","001","2008","49410","MAIN"
"0793.659.146","001","2025","49410","MAIN"
"0793.659.146","001","2025","53200","SECO"
"0793.659.146","001","2008","49410","MAIN"
"0793.659.146","001","2008","53200","SECO"
"0793.868.883","006","2025","47110","MAIN"
"0793.868.883","001","2025","47251","SECO"
"0793.868.883","001","2025","47260","SECO"
"0793.868.883","001","2025","47110","MAIN"
"0793.868.883","001","2008","47251","SECO"
"0793.868.883","001","2008","47260","SECO"
"0793.868.883","001","2008","47112","MAIN"
"0793.965.784","006","2025","53200","MAIN"
"0793.965.784","001","2025","49410","SECO"
"0793.965.784","001","2025","53200","MAIN"
"0793.965.784","001","2008","53200","MAIN"
"0793.965.784","001","2008","49410","SECO"
"0794.200.267","006","2025","49410","MAIN"
"0794.200.267","001","2025","47521","MAIN"
"0794.200.267","001","2025","47527","SECO"
"0794.200.267","001","2025","47524","SECO"
"0794.200.267","001","2025","47523","SECO"
"0794.200.267","001","2025","47522","SECO"
"0794.200.267","001","2008","47521","MAIN"
"0794.200.267","001","2008","47523","SECO"
"0794.200.267","001","2008","47524","SECO"
"0794.200.267","001","2008","47522","SECO"
"0794.200.267","001","2008","47527","SECO"
"0794.848.484","006","2025","70200","MAIN"
"0794.848.484","001","2025","70200","MAIN"
"0794.848.484","001","2008","70220","MAIN"
"0795.293.694","006","2025","42220","MAIN"
"0795.293.694","001","2025","70200","SECO"
"0795.293.694","001","2025","61100","MAIN"
"0795.293.694","001","2025","74999","SECO"
"0795.293.694","001","2008","74909","SECO"
"0795.293.694","001","2008","61100","SECO"
"0795.293.694","001","2008","70220","SECO"
"0795.293.694","001","2008","61200","MAIN"
"0795.299.733","006","2025","81210","MAIN"
"0795.299.733","001","2025","81210","MAIN"
"0795.299.733","001","2008","81210","MAIN"
"0797.171.635","001","2025","49410","MAIN"
"0797.171.635","001","2008","49410","MAIN"
"0797.721.763","006","2025","82300","MAIN"
"0797.721.763","001","2025","73300","MAIN"
"0797.721.763","001","2008","70210","MAIN"
"0797.788.079","001","2025","49410","MAIN"
"0797.788.079","001","2025","53200","SECO"
"0797.788.079","001","2008","49410","MAIN"
"0797.788.079","001","2008","53200","SECO"
"0798.372.059","006","2025","47110","MAIN"
"0798.372.059","001","2025","47110","MAIN"
"0798.372.059","001","2008","47113","MAIN"
"0798.712.549","006","2025","68201","MAIN"
"0798.712.549","001","2025","43120","SECO"
"0798.712.549","001","2025","43240","SECO"
"0798.712.549","001","2025","68122","SECO"
"0798.712.549","001","2025","68121","SECO"
"0798.712.549","001","2025","68110","SECO"
"0798.712.549","001","2025","41001","MAIN"
"0798.712.549","001","2008","43299","SECO"
"0798.712.549","001","2008","43120","SECO"
"0798.712.549","001","2008","41201","MAIN"
"0798.843.401","006","2025","86210","MAIN"
"0799.244.069","006","2025","70200","MAIN"
"0799.244.069","001","2025","73300","MAIN"
"0799.244.069","001","2025","85592","SECO"
"0799.244.069","001","2025","82990","SECO"
"0799.244.069","001","2008","82990","SECO"
"0799.244.069","001","2008","85592","SECO"
"0799.244.069","001","2008","70210","MAIN"
"0799.308.209","006","2025","47621","MAIN"
"0799.308.209","001","2025","47610","SECO"
"0799.308.209","001","2025","56112","SECO"
"0799.308.209","001","2025","92000","SECO"
"0799.308.209","001","2025","47640","SECO"
"0799.308.209","001","2025","47621","MAIN"
"0799.308.209","001","2025","46392","SECO"
"0799.308.209","001","2008","47620","MAIN"
"0799.308.209","001","2008","56102","SECO"
"0799.308.209","001","2008","46392","SECO"
"0799.308.209","001","2008","47650","SECO"
"0799.308.209","001","2008","92000","SECO"
"0799.308.209","001","2008","47610","SECO"
"0799.413.622","006","2025","02200","MAIN"
"0799.413.622","001","2025","02100","SECO"
"0799.413.622","001","2025","02200","MAIN"
"0799.413.622","001","2008","02200","MAIN"
"0799.413.622","001","2008","02100","SECO"
"0800.533.674","001","2025","68203","SECO"
"0800.533.674","001","2025","56111","SECO"
"0800.533.674","001","2025","93299","SECO"
"0800.533.674","001","2025","47110","SECO"
"0800.533.674","001","2025","47251","SECO"
"0800.533.674","001","2025","56210","MAIN"
"0800.533.674","001","2008","47251","SECO"
"0800.533.674","001","2008","93299","SECO"
"0800.533.674","001","2008","56101","SECO"
"0800.533.674","001","2008","47112","SECO"
"0800.533.674","001","2008","56210","MAIN"
"0800.533.674","001","2008","68203","SECO"
"0801.153.583","001","2025","62200","MAIN"
"0801.153.583","001","2008","62020","MAIN"
"0801.166.352","001","2025","69101","MAIN"
"0801.166.352","001","2008","69101","MAIN"
"0801.486.353","001","2025","71111","SECO"
"0801.486.353","001","2025","41001","SECO"
"0801.486.353","001","2025","43990","MAIN"
"0801.486.353","001","2025","82990","SECO"
"0801.486.353","001","2008","43999","MAIN"
"0801.486.353","001","2008","82990","SECO"
"0801.486.353","001","2008","71111","SECO"
"0801.486.353","001","2008","41201","SECO"
"0801.897.317","006","2025","47540","MAIN"
"0801.897.317","001","2025","73110","MAIN"
"0801.897.317","001","2008","73110","MAIN"
"0802.352.227","001","2025","81210","SECO"
"0802.352.227","001","2025","43341","SECO"
"0802.352.227","001","2025","81220","SECO"
"0802.352.227","001","2025","47721","MAIN"
"0802.352.227","001","2025","43211","SECO"
"0802.352.227","001","2025","46160","SECO"
"0802.352.227","001","2008","43341","SECO"
"0802.352.227","001","2008","81220","SECO"
"0802.352.227","001","2008","43211","SECO"
"0803.506.428","006","2025","59114","MAIN"
"0803.506.428","001","2025","59114","SECO"
"0803.506.428","001","2025","59113","MAIN"
"0803.506.428","001","2025","62100","SECO"
"0803.506.428","001","2025","59111","SECO"
"0803.506.428","001","2025","59120","SECO"
"0803.506.428","001","2025","59112","SECO"
"0803.506.428","001","2025","82990","SECO"
"0803.506.428","001","2008","59114","SECO"
"0803.506.428","001","2008","59111","SECO"
"0803.506.428","001","2008","59120","SECO"
"0803.506.428","001","2008","59112","SECO"
"0803.506.428","001","2008","62010","SECO"
"0803.506.428","001","2008","82990","SECO"
"0803.506.428","001","2008","59113","MAIN"
"0804.287.970","006","2025","74111","MAIN"
"0804.287.970","001","2025","74111","MAIN"
"0804.287.970","001","2025","47120","SECO"
"0804.287.970","001","2025","14240","SECO"
"0804.287.970","001","2008","47910","SECO"
"0804.287.970","001","2008","74101","MAIN"
"0804.287.970","001","2008","14110","SECO"
"0804.335.579","001","2025","56210","SECO"
"0804.335.579","001","2025","95290","SECO"
"0804.335.579","001","2025","85510","MAIN"
"0804.335.579","001","2025","82990","SECO"
"0804.335.579","001","2008","85510","MAIN"
"0805.022.596","006","2025","70200","MAIN"
"0805.022.596","001","2025","73300","SECO"
"0805.022.596","001","2025","82990","SECO"
"0805.022.596","001","2025","70200","MAIN"
"0805.022.596","001","2025","82100","SECO"
"0805.504.529","006","2025","81300","MAIN"
"0805.504.529","001","2025","43910","SECO"
"0805.504.529","001","2025","81300","SECO"
"0805.504.529","001","2025","42212","SECO"
"0805.504.529","001","2025","43331","SECO"
"0805.504.529","001","2025","71113","MAIN"
"0805.504.529","001","2025","43221","SECO"
"0805.504.529","001","2008","43331","SECO"
"0805.504.529","001","2008","43221","SECO"
"0805.504.529","001","2008","71113","MAIN"
"0805.504.529","001","2008","81300","SECO"
"0805.504.529","001","2008","43994","SECO"
"0805.504.529","001","2008","42212","SECO"
"0805.541.844","001","2025","68201","SECO"
"0805.541.844","001","2025","64999","SECO"
"0805.541.844","001","2025","85592","SECO"
"0805.541.844","001","2025","70200","MAIN"
"0805.541.844","001","2025","82990","SECO"
"0805.541.844","001","2008","64999","SECO"
"0805.541.844","001","2008","85592","SECO"
"0805.541.844","001","2008","70220","MAIN"
"0805.541.844","001","2008","82990","SECO"
"0805.541.844","001","2008","68201","SECO"
"0805.663.984","001","2025","56112","MAIN"
"0805.663.984","001","2025","82990","SECO"
"0805.663.984","001","2025","47210","SECO"
"0805.663.984","001","2008","56102","MAIN"
"0805.663.984","001","2008","82990","SECO"
"0805.663.984","001","2008","47810","SECO"
"0807.372.570","001","2025","43211","MAIN"
"0807.372.570","001","2008","43211","MAIN"
"0807.535.094","001","2025","43211","MAIN"
"0807.535.094","001","2025","41001","SECO"
"0807.535.094","001","2025","47552","SECO"
"0807.535.094","001","2025","68201","SECO"
"0807.535.094","001","2025","68203","SECO"
"0807.535.094","001","2025","43110","SECO"
"0807.535.094","001","2025","43221","SECO"
"0807.535.094","001","2025","43222","SECO"
"0807.535.094","001","2008","43110","SECO"
"0807.535.094","001","2008","41201","SECO"
"0807.535.094","001","2008","47592","SECO"
"0807.535.094","001","2008","43222","SECO"
"0807.535.094","001","2008","43211","MAIN"
"0807.535.094","001","2008","43221","SECO"
"0807.736.816","001","2025","95311","MAIN"
"0807.736.816","001","2025","47811","SECO"
"0807.736.816","001","2008","45113","SECO"
"0807.736.816","001","2008","45201","MAIN"
"0807.754.533","001","2025","56111","SECO"
"0807.754.533","001","2025","86995","SECO"
"0807.754.533","001","2025","85599","SECO"
"0807.754.533","001","2025","96230","MAIN"
"0807.754.533","001","2008","56101","SECO"
"0807.754.533","001","2008","96040","MAIN"
"0807.754.533","001","2008","85599","SECO"
"0807.754.533","001","2008","86909","SECO"
"0809.489.744","001","2025","69201","MAIN"
"0809.489.744","001","2008","69202","SECO"
"0809.489.744","001","2008","69201","MAIN"
"0810.583.765","006","2025","43310","MAIN"
"0810.583.765","001","2025","43910","SECO"
"0810.583.765","001","2025","43310","MAIN"
"0810.583.765","001","2025","43422","SECO"
"0810.583.765","001","2008","43996","SECO"
"0810.583.765","001","2008","43994","SECO"
"0810.583.765","001","2008","43310","MAIN"
"0811.587.320","006","2025","49330","MAIN"
"0811.587.320","001","2025","49320","SECO"
"0811.587.320","001","2025","49330","MAIN"
"0811.587.320","001","2025","82990","SECO"
"0811.587.320","001","2025","52210","SECO"
"0811.587.320","001","2008","82990","SECO"
"0814.237.695","006","2025","97000","MAIN"
"0814.237.695","003","2008","86220","MAIN"
"0814.237.695","003","2025","86220","MAIN"
"0814.237.695","003","2003","85120","MAIN"
"0817.278.745","001","2025","96995","SECO"
"0817.278.745","001","2025","93127","MAIN"
"0817.278.745","001","2025","01430","SECO"
"0817.278.745","001","2008","01430","SECO"
"0817.278.745","001","2008","93127","MAIN"
"0817.278.745","001","2008","96095","SECO"
"0818.391.770","001","2025","70200","MAIN"
"0818.391.770","001","2008","70220","MAIN"
"0818.868.357","001","2025","47260","SECO"
"0818.868.357","001","2025","82100","MAIN"
"0818.868.357","001","2025","47621","MAIN"
"0818.868.357","001","2008","47260","SECO"
"0818.868.357","001","2008","47620","MAIN"
"0821.449.250","001","2025","47120","SECO"
"0821.449.250","001","2025","01480","SECO"
"0821.449.250","001","2025","47279","SECO"
"0821.449.250","001","2025","46232","SECO"
"0821.449.250","001","2025","47730","MAIN"
"0821.449.250","001","2025","46389","SECO"
"0821.449.250","001","2008","47730","MAIN"
"0821.449.250","001","2008","46232","SECO"
"0821.449.250","001","2008","01490","SECO"
"0821.449.250","001","2008","47910","SECO"
"0821.449.250","001","2008","46389","SECO"
"0821.449.250","001","2008","47299","SECO"
"0821.466.769","001","2025","46140","SECO"
"0821.466.769","001","2025","01610","MAIN"
"0821.466.769","001","2025","47789","SECO"
"0821.466.769","001","2025","46610","SECO"
"0821.466.769","001","2025","47830","SECO"
"0821.466.769","001","2025","46190","SECO"
"0821.466.769","001","2008","46190","SECO"
"0821.466.769","001","2008","01610","MAIN"
"0821.466.769","001","2008","45402","SECO"
"0821.466.769","001","2008","47789","SECO"
"0821.466.769","001","2008","46140","SECO"
"0821.466.769","001","2008","46610","SECO"
"0821.637.411","006","2025","62100","MAIN"
"0821.637.411","001","2025","62900","SECO"
"0821.637.411","001","2025","46500","MAIN"
"0821.637.411","001","2025","47400","SECO"
"0821.637.411","001","2025","47789","SECO"
"0821.637.411","001","2025","46643","SECO"
"0821.637.411","001","2025","62200","SECO"
"0821.637.411","001","2008","46693","SECO"
"0821.637.411","001","2008","47410","SECO"
"0821.637.411","001","2008","47789","SECO"
"0821.637.411","001","2008","62020","SECO"
"0821.637.411","001","2008","62090","SECO"
"0821.637.411","001","2008","46510","MAIN"
"0822.113.503","006","2025","56301","MAIN"
"0822.113.503","001","2025","43320","MAIN"
"0822.113.503","001","2008","43320","MAIN"
"0822.978.781","001","2025","41001","MAIN"
"0822.978.781","001","2008","41201","MAIN"
"0822.987.491","001","2025","43410","MAIN"
"0822.987.491","001","2025","31004","SECO"
"0822.987.491","001","2025","31002","SECO"
"0822.987.491","001","2025","43320","SECO"
"0822.987.491","001","2025","31001","SECO"
"0822.987.491","001","2025","43332","SECO"
"0822.987.491","001","2008","31020","SECO"
"0822.987.491","001","2008","43320","SECO"
"0822.987.491","001","2008","31091","SECO"
"0822.987.491","001","2008","43332","SECO"
"0822.987.491","001","2008","31010","SECO"
"0822.987.491","001","2008","43910","MAIN"
"0827.844.916","006","2025","88911","MAIN"
"0827.844.916","001","2025","47713","MAIN"
"0827.844.916","001","2025","47554","SECO"
"0827.844.916","001","2008","47713","MAIN"
"0827.844.916","001","2008","47788","SECO"
"0827.852.735","006","2025","71122","MAIN"
"0827.852.735","001","2025","43120","SECO"
"0827.852.735","001","2025","01309","SECO"
"0827.852.735","001","2025","70200","SECO"
"0827.852.735","001","2025","68321","SECO"
"0827.852.735","001","2025","81300","SECO"
"0827.852.735","001","2025","71122","MAIN"
"0827.852.735","001","2008","70220","SECO"
"0827.852.735","001","2008","71122","MAIN"
"0827.852.735","001","2008","81300","SECO"
"0827.852.735","001","2008","43120","SECO"
"0827.852.735","001","2008","68321","SECO"
"0827.852.735","001","2008","01309","SECO"
"0828.128.590","006","2025","56120","MAIN"
"0828.128.590","001","2025","16110","MAIN"
"0828.128.590","001","2025","46211","SECO"
"0828.128.590","001","2008","16100","MAIN"
"0828.128.590","001","2008","46211","SECO"
"0828.997.038","006","2025","81210","MAIN"
"0828.997.038","001","2025","81220","MAIN"
"0829.257.552","001","2025","49330","MAIN"
"0829.257.552","001","2008","49320","MAIN"
"0830.834.494","006","2025","41001","MAIN"
"0830.834.494","001","2025","43212","SECO"
"0830.834.494","001","2025","41001","SECO"
"0830.834.494","001","2025","81220","SECO"
"0830.834.494","001","2025","43990","MAIN"
"0830.834.494","001","2025","43332","SECO"
"0830.834.494","001","2008","43332","SECO"
"0830.834.494","001","2008","81220","SECO"
"0830.834.494","001","2008","43212","SECO"
"0830.834.494","001","2008","41201","SECO"
"0830.834.494","001","2008","43995","MAIN"
"0831.683.938","006","2025","46170","MAIN"
"0831.683.938","001","2025","70200","SECO"
"0831.683.938","001","2025","46170","MAIN"
"0831.683.938","001","2025","46190","SECO"
"0831.683.938","001","2008","46190","SECO"
"0831.683.938","001","2008","46170","MAIN"
"0831.683.938","001","2008","70220","SECO"
"0831.903.969","006","2025","81210","MAIN"
"0831.903.969","001","2025","64210","SECO"
"0831.903.969","001","2025","70200","SECO"
"0831.903.969","001","2025","56301","SECO"
"0831.903.969","001","2025","81220","SECO"
"0831.903.969","001","2025","82990","MAIN"
"0831.903.969","001","2025","73300","SECO"
"0831.903.969","001","2008","82990","MAIN"
"0831.903.969","001","2008","81220","SECO"
"0831.903.969","001","2008","70220","SECO"
"0831.903.969","001","2008","70210","SECO"
"0831.903.969","001","2008","64200","SECO"
"0833.207.729","001","2025","56112","MAIN"
"0833.207.729","001","2008","56102","MAIN"
"0836.180.382","001","2025","70200","SECO"
"0836.180.382","001","2025","46832","SECO"
"0836.180.382","001","2025","47530","SECO"
"0836.180.382","001","2025","46833","MAIN"
"0836.180.382","001","2025","47524","SECO"
"0836.180.382","001","2025","47523","SECO"
"0836.180.382","001","2008","47530","SECO"
"0836.180.382","001","2008","47523","SECO"
"0836.180.382","001","2008","46732","SECO"
"0836.180.382","001","2008","47524","SECO"
"0836.180.382","001","2008","70220","SECO"
"0836.180.382","001","2008","46733","MAIN"
"0837.054.966","006","2025","49410","MAIN"
"0839.106.220","006","2025","81210","MAIN"
"0839.106.220","001","2025","47120","SECO"
"0839.106.220","001","2025","86931","SECO"
"0839.106.220","001","2025","86951","MAIN"
"0839.106.220","001","2025","86995","SECO"
"0839.106.220","001","2025","96999","SECO"
"0839.106.220","001","2025","58110","SECO"
"0839.106.220","001","2008","47910","SECO"
"0839.106.220","001","2008","86905","MAIN"
"0839.106.220","001","2008","86904","SECO"
"0839.106.220","001","2008","86909","SECO"
"0839.106.220","001","2008","96099","SECO"
"0839.106.220","001","2008","58110","SECO"
"0839.119.878","006","2025","70200","MAIN"
"0839.119.878","001","2025","47120","MAIN"
"0839.119.878","001","2008","47910","MAIN"
"0839.864.602","006","2025","43350","MAIN"
"0839.864.602","001","2025","46423","MAIN"
"0839.864.602","001","2008","46423","MAIN"
"0840.362.963","001","2025","70200","MAIN"
"0840.362.963","001","2008","70220","MAIN"
"0841.905.461","001","2025","74201","SECO"
"0841.905.461","001","2025","68122","SECO"
"0841.905.461","001","2025","70200","MAIN"
"0841.905.461","001","2025","68121","SECO"
"0841.905.461","001","2008","41102","SECO"
"0841.905.461","001","2008","70220","MAIN"
"0841.905.461","001","2008","74201","SECO"
"0841.905.461","001","2008","41101","SECO"
"0843.328.589","006","2025","43320","MAIN"
"0843.328.589","001","2025","16110","SECO"
"0843.328.589","001","2025","68203","SECO"
"0843.328.589","001","2025","68201","SECO"
"0843.328.589","001","2025","16230","SECO"
"0843.328.589","001","2025","16210","SECO"
"0843.328.589","001","2025","31004","SECO"
"0843.328.589","001","2025","43332","SECO"
"0843.328.589","001","2025","43320","MAIN"
"0843.328.589","001","2008","68203","SECO"
"0843.328.589","001","2008","68201","SECO"
"0843.328.589","001","2008","43332","SECO"
"0843.328.589","001","2008","16210","SECO"
"0843.328.589","001","2008","16100","SECO"
"0843.328.589","001","2008","31091","SECO"
"0843.328.589","001","2008","43320","MAIN"
"0843.328.589","001","2008","16230","SECO"
"0845.028.465","001","2025","82300","SECO"
"0845.028.465","001","2025","91110","SECO"
"0845.028.465","001","2025","72200","SECO"
"0845.028.465","001","2025","85599","SECO"
"0845.028.465","001","2025","91220","MAIN"
"0845.028.465","001","2025","91120","SECO"
"0845.028.465","001","2008","72200","SECO"
"0845.028.465","001","2008","85599","SECO"
"0845.028.465","001","2008","91030","MAIN"
"0845.028.465","001","2008","91012","SECO"
"0845.028.465","001","2008","91011","SECO"
"0845.028.465","001","2008","82300","SECO"
"0845.416.762","006","2025","14210","MAIN"
"0845.416.762","001","2025","47120","SECO"
"0845.416.762","001","2025","46423","MAIN"
"0845.416.762","001","2025","47716","SECO"
"0845.416.762","001","2025","14210","SECO"
"0845.416.762","001","2008","47716","SECO"
"0845.416.762","001","2008","14130","SECO"
"0845.416.762","001","2008","46423","MAIN"
"0845.416.762","001","2008","47910","SECO"
"0845.711.722","006","2025","81300","MAIN"
"0845.711.722","001","2025","43910","SECO"
"0845.711.722","001","2025","71113","SECO"
"0845.711.722","001","2025","81300","MAIN"
"0845.711.722","001","2025","02100","SECO"
"0845.711.722","001","2025","82990","SECO"
"0845.711.722","001","2008","82990","SECO"
"0845.711.722","001","2008","71113","SECO"
"0845.711.722","001","2008","81300","MAIN"
"0845.711.722","001","2008","02100","SECO"
"0845.711.722","001","2008","43994","SECO"
"0846.276.203","001","2025","87202","MAIN"
"0846.276.203","001","2008","87202","MAIN"
"0846.303.125","001","2025","87202","MAIN"
"0846.303.125","001","2008","87202","MAIN"
"0846.471.884","006","2025","96220","MAIN"
"0846.471.884","001","2025","96220","SECO"
"0846.471.884","001","2025","96230","MAIN"
"0846.471.884","001","2008","96022","SECO"
"0846.471.884","001","2008","96040","MAIN"
"0846.671.725","001","2025","56210","SECO"
"0846.671.725","001","2025","47110","MAIN"
"0846.671.725","001","2008","56210","SECO"
"0846.671.725","001","2008","47113","MAIN"
"0849.177.689","001","2025","56301","MAIN"
"0849.177.689","001","2008","56301","MAIN"
"0849.634.579","001","2025","96220","SECO"
"0849.634.579","001","2025","86994","MAIN"
"0849.634.579","001","2008","96022","SECO"
"0851.567.453","001","2025","69101","MAIN"
"0851.567.453","001","2008","69101","MAIN"
"0855.119.336","001","2025","46160","MAIN"
"0855.119.336","001","2025","46190","SECO"
"0855.119.336","001","2025","82990","SECO"
"0864.011.068","001","2025","69201","MAIN"
"0864.011.068","001","2003","74122","MAIN"
"0864.011.068","003","2008","69201","MAIN"
"0864.011.068","001","2008","69201","MAIN"
"0864.011.068","003","2025","69201","MAIN"
"0864.011.068","003","2003","74122","MAIN"
"0865.763.404","001","2025","47793","SECO"
"0865.763.404","001","2025","49420","MAIN"
"0865.763.404","001","2025","82990","SECO"
"0865.763.404","001","2008","82990","SECO"
"0865.763.404","001","2008","47793","SECO"
"0865.763.404","001","2008","49420","MAIN"
"0865.808.835","001","2025","93130","MAIN"
"0865.808.835","001","2008","93130","MAIN"
"0866.041.536","001","2025","43120","SECO"
"0866.041.536","001","2025","43110","MAIN"
"0866.041.536","001","2025","42220","SECO"
"0866.041.536","001","2025","42110","SECO"
"0866.041.536","001","2025","43990","SECO"
"0866.041.536","001","2025","43130","SECO"
"0866.041.536","001","2003","45230","SECO"
"0866.041.536","001","2003","45112","SECO"
"0866.041.536","001","2003","45215","SECO"
"0866.041.536","001","2003","45250","SECO"
"0866.041.536","001","2003","45111","MAIN"
"0866.041.536","001","2003","45120","SECO"
"0866.041.536","001","2008","42110","SECO"
"0866.041.536","001","2008","43999","SECO"
"0866.041.536","001","2008","43120","SECO"
"0866.041.536","001","2008","43130","SECO"
"0866.041.536","001","2008","43110","MAIN"
"0866.041.536","001","2008","42220","SECO"
"0867.499.902","006","2025","62100","MAIN"
"0867.499.902","001","2025","62100","MAIN"
"0867.499.902","001","2003","72220","MAIN"
"0867.499.902","001","2008","62010","MAIN"
"0869.643.206","001","2025","41001","MAIN"
"0869.643.206","001","2003","45211","MAIN"
"0869.643.206","001","2008","41201","MAIN"
"0872.371.379","001","2025","47120","SECO"
"0872.371.379","001","2025","47221","SECO"
"0872.371.379","001","2025","46321","SECO"
"0872.371.379","001","2025","47222","SECO"
"0872.371.379","001","2025","01462","MAIN"
"0872.371.379","001","2025","01500","SECO"
"0872.371.379","001","2003","01232","MAIN"
"0872.371.379","001","2003","01300","SECO"
"0872.371.379","001","2008","46321","SECO"
"0872.371.379","001","2008","01462","MAIN"
"0872.371.379","001","2008","47221","SECO"
"0872.371.379","001","2008","01500","SECO"
"0872.371.379","001","2008","47222","SECO"
"0872.371.379","001","2008","47910","SECO"
"0872.393.155","001","2025","43410","SECO"
"0872.393.155","001","2025","43230","MAIN"
"0872.393.155","001","2025","43221","SECO"
"0872.393.155","001","2003","45332","SECO"
"0872.393.155","001","2003","45220","MAIN"
"0872.393.155","001","2008","43291","MAIN"
"0872.393.155","001","2008","43221","SECO"
"0872.393.155","001","2008","43910","SECO"
"0876.037.187","006","2025","62200","MAIN"
"0876.037.187","001","2025","62200","MAIN"
"0876.037.187","001","2025","26200","SECO"
"0876.037.187","001","2025","46500","SECO"
"0876.037.187","001","2025","26700","SECO"
"0876.037.187","001","2003","51840","SECO"
"0876.037.187","001","2003","30020","SECO"
"0876.037.187","001","2003","72100","MAIN"
"0876.037.187","001","2003","24650","SECO"
"0876.037.187","001","2008","26200","SECO"
"0876.037.187","001","2008","26800","SECO"
"0876.037.187","001","2008","62020","MAIN"
"0876.037.187","001","2008","46510","SECO"
"0876.451.220","001","2025","52250","MAIN"
"0876.451.220","001","2003","63401","MAIN"
"0876.451.220","001","2008","52290","MAIN"
"0877.428.841","006","2025","56301","MAIN"
"0877.428.841","001","2025","56301","MAIN"
"0878.481.587","006","2025","47716","MAIN"
"0878.481.587","001","2025","46431","SECO"
"0878.481.587","001","2025","46160","SECO"
"0878.481.587","001","2025","47512","SECO"
"0878.481.587","001","2025","47716","SECO"
"0878.481.587","001","2025","47519","SECO"
"0878.481.587","001","2025","47540","MAIN"
"0878.481.587","001","2003","52450","SECO"
"0878.481.587","001","2003","51430","MAIN"
"0878.481.587","001","2008","47519","SECO"
"0878.481.587","001","2008","47716","SECO"
"0878.481.587","001","2008","47512","SECO"
"0878.481.587","001","2008","47540","MAIN"
"0878.481.587","001","2008","46431","SECO"
"0878.481.587","001","2008","46160","SECO"
"0879.548.389","001","2025","43320","SECO"
"0879.548.389","001","2025","43211","SECO"
"0879.548.389","001","2025","43990","SECO"
"0879.548.389","001","2025","25530","MAIN"
"0879.548.389","001","2003","45310","SECO"
"0879.548.389","001","2003","45422","SECO"
"0879.548.389","001","2003","45250","SECO"
"0879.548.389","001","2003","28520","MAIN"
"0879.548.389","001","2008","43211","SECO"
"0879.548.389","001","2008","25620","MAIN"
