"EntityNumber","ActivityGroup","NaceVersion","NaceCode","Classification"
"0865.478.342","001","2025","86999","SECO"
"0865.478.342","001","2025","32990","MAIN"
"0865.478.342","001","2025","47750","SECO"
"0865.478.342","001","2025","90130","SECO"
"0870.508.088","001","2025","81230","SECO"
"0870.508.088","001","2025","86995","SECO"
"0870.508.088","001","2025","81220","SECO"
"0870.508.088","001","2025","85510","MAIN"
"0870.508.088","001","2025","96230","SECO"
"0870.508.088","001","2025","81210","SECO"
"0870.508.088","001","2003","85146","SECO"
"0870.508.088","001","2003","93040","SECO"
"0870.508.088","001","2008","86909","SECO"
"0870.508.088","001","2008","96040","SECO"
"0873.832.715","006","2025","71201","MAIN"
"0873.832.715","006","2003","74301","MAIN"
"0873.832.715","001","2025","66210","MAIN"
"0873.832.715","001","2025","95311","SECO"
"0873.832.715","001","2003","50200","MAIN"
"0873.832.715","006","2008","71201","MAIN"
"0873.832.715","001","2008","45201","SECO"
"0876.641.755","001","2025","56301","MAIN"
"0880.663.889","001","2025","74999","MAIN"
"0882.143.635","001","2025","82300","MAIN"
"0882.678.818","001","2025","56210","MAIN"
"0882.678.818","001","2025","02200","SECO"
"0882.678.818","001","2025","43410","SECO"
"0882.678.818","001","2025","43320","SECO"
"0888.438.143","006","2025","01500","MAIN"
"0888.438.143","006","2008","01500","MAIN"
"0888.665.894","001","2025","85599","MAIN"
"0888.665.894","001","2025","47789","SECO"
"0888.665.894","001","2025","47784","SECO"
"0888.665.894","001","2025","86999","SECO"
"0888.665.894","001","2025","14299","SECO"
"0888.665.894","001","2025","32990","SECO"
"0888.665.894","001","2025","74111","SECO"
"0888.665.894","001","2025","90120","SECO"
"0889.264.227","001","2025","47400","SECO"
"0889.264.227","001","2025","47715","SECO"
"0889.264.227","001","2025","53200","SECO"
"0889.264.227","001","2025","47716","MAIN"
"0889.264.227","001","2025","47640","SECO"
"0889.264.227","001","2025","47722","SECO"
"0891.985.373","001","2025","86961","MAIN"
"0891.985.373","001","2025","47120","SECO"
"0892.190.954","001","2025","70200","MAIN"
"0892.190.954","001","2025","85592","SECO"
"0892.190.954","001","2025","49320","SECO"
"0892.190.954","001","2025","77229","SECO"
"0893.634.472","006","2025","43350","MAIN"
"0895.492.716","006","2025","86210","MAIN"
"0895.492.716","001","2025","86220","MAIN"
"0895.492.716","006","2008","86210","MAIN"
"0896.773.512","001","2025","82990","SECO"
"0896.773.512","001","2025","70200","MAIN"
"1000.289.041","001","2025","86997","MAIN"
"1000.289.041","001","2025","86999","SECO"
"1002.373.947","006","2025","88105","MAIN"
"1002.373.947","006","2008","88991","MAIN"
"1003.422.240","001","2025","86220","MAIN"
"1003.672.163","001","2025","43221","MAIN"
"1003.672.163","001","2025","43223","SECO"
"1003.672.163","001","2025","43222","SECO"
"1003.672.163","001","2008","43221","MAIN"
"1003.694.632","001","2025","43350","SECO"
"1003.694.632","001","2025","43120","SECO"
"1003.694.632","001","2025","42110","MAIN"
"1003.694.632","001","2025","43341","SECO"
"1003.694.632","001","2025","31002","SECO"
"1004.289.005","001","2025","82200","SECO"
"1004.289.005","001","2025","43350","MAIN"
"1004.289.005","001","2025","41003","SECO"
"1004.289.005","001","2025","46190","SECO"
"1004.289.005","001","2025","47910","SECO"
"1004.289.005","001","2025","62900","SECO"
"1004.289.005","001","2025","47920","SECO"
"1004.289.005","001","2025","70200","SECO"
"1004.289.005","001","2008","41203","SECO"
"1004.593.267","001","2025","70200","SECO"
"1004.593.267","001","2025","47120","SECO"
"1004.593.267","001","2025","73200","SECO"
"1004.593.267","001","2025","73300","MAIN"
"1004.593.267","001","2025","63920","SECO"
"1004.593.267","001","2025","85599","SECO"
"1004.593.267","001","2025","62200","SECO"
"1004.593.267","001","2008","73200","SECO"
"1004.593.267","001","2008","62020","SECO"
"1004.593.267","001","2008","47910","SECO"
"1004.593.267","001","2008","70220","SECO"
"1004.593.267","001","2008","70210","MAIN"
"1004.593.267","001","2008","63990","SECO"
"1006.048.366","006","2025","49410","MAIN"
"1006.048.366","001","2025","49410","MAIN"
"1006.048.366","001","2025","52250","SECO"
"1006.048.366","001","2025","53200","SECO"
"1006.272.753","001","2025","52250","SECO"
"1006.272.753","001","2025","43990","SECO"
"1006.272.753","001","2025","82990","SECO"
"1006.272.753","001","2025","43120","MAIN"
"1006.272.753","001","2008","52290","MAIN"
"1006.272.753","001","2008","43999","SECO"
"1006.654.914","006","2025","46832","MAIN"
"1006.654.914","006","2008","46732","MAIN"
"1007.646.589","001","2025","47721","SECO"
"1007.646.589","001","2025","47120","SECO"
"1007.646.589","001","2025","47722","SECO"
"1007.646.589","001","2025","47711","MAIN"
"1007.646.589","001","2025","47714","SECO"
"1007.646.589","001","2025","47715","SECO"
"1007.735.374","006","2025","41001","MAIN"
"1007.735.374","001","2025","43120","SECO"
"1007.735.374","001","2025","43230","SECO"
"1007.735.374","001","2025","41002","MAIN"
"1007.735.374","001","2025","43110","SECO"
"1007.735.374","001","2025","43221","SECO"
"1007.735.374","001","2008","43221","SECO"
"1007.735.374","001","2008","43291","SECO"
"1007.735.374","001","2008","43110","SECO"
"1007.735.374","001","2008","43120","SECO"
"1008.333.113","001","2025","86996","MAIN"
"1008.333.113","001","2025","74999","SECO"
"1009.405.754","001","2025","64210","SECO"
"1009.405.754","001","2025","77399","MAIN"
"1009.405.754","001","2025","52260","SECO"
"1009.405.754","001","2025","52250","SECO"
"1009.405.754","001","2025","82990","SECO"
"1009.405.754","001","2025","70200","SECO"
"1009.405.754","001","2008","64200","SECO"
"1009.990.229","001","2025","47120","MAIN"
"1009.990.229","001","2025","47279","SECO"
"1009.990.229","001","2025","47252","SECO"
"1010.045.954","001","2025","70200","SECO"
"1010.045.954","001","2025","56112","MAIN"
"1010.045.954","001","2025","56210","SECO"
"1010.045.954","001","2025","82300","SECO"
"1010.045.954","001","2008","56210","SECO"
"1010.045.954","001","2008","56102","MAIN"
"1010.569.853","001","2025","49410","MAIN"
"1010.569.853","001","2025","49390","SECO"
"1010.569.853","001","2025","49330","SECO"
"1010.569.853","001","2025","53200","SECO"
"1011.802.941","001","2025","68201","MAIN"
"1011.802.941","001","2025","68203","SECO"
"1011.930.130","001","2025","86230","MAIN"
"1012.191.040","001","2025","59113","SECO"
"1012.191.040","001","2025","96999","SECO"
"1012.191.040","001","2025","47716","SECO"
"1012.191.040","001","2025","85510","MAIN"
"1012.191.040","001","2008","96099","SECO"
"1013.973.662","001","2025","43350","SECO"
"1013.973.662","001","2025","43120","SECO"
"1013.973.662","001","2025","43230","SECO"
"1013.973.662","001","2025","81100","SECO"
"1013.973.662","001","2025","53200","MAIN"
"1014.093.923","001","2025","85593","MAIN"
"1014.093.923","001","2025","73300","SECO"
"1014.093.923","001","2008","70210","SECO"
"1014.093.923","001","2008","85593","MAIN"
"1014.319.397","006","2025","43350","MAIN"
"1014.319.397","001","2025","41002","SECO"
"1014.319.397","001","2025","41003","SECO"
"1014.319.397","001","2025","43331","SECO"
"1014.319.397","001","2025","43350","MAIN"
"1014.319.397","001","2008","43331","SECO"
"1014.319.397","001","2008","41203","SECO"
"1014.319.397","001","2008","41202","SECO"
"1014.646.823","001","2025","82990","SECO"
"1014.646.823","001","2025","73300","SECO"
"1014.646.823","001","2025","70200","MAIN"
"1015.351.557","001","2025","82990","SECO"
"1015.351.557","001","2025","82100","SECO"
"1015.351.557","001","2025","73200","SECO"
"1015.351.557","001","2025","73300","SECO"
"1015.351.557","001","2025","70200","MAIN"
"1016.414.696","001","2025","47260","MAIN"
"1016.414.696","001","2025","47279","SECO"
"1016.414.696","001","2025","47252","SECO"
"1016.414.696","001","2025","47110","SECO"
"1016.707.973","001","2025","93130","SECO"
"1016.707.973","001","2025","68203","SECO"
"1016.707.973","001","2025","85510","SECO"
"1016.707.973","001","2025","86999","MAIN"
"1017.685.594","006","2025","41001","MAIN"
"1019.191.866","001","2025","85599","MAIN"
"1019.701.414","001","2025","56301","MAIN"
"1020.401.396","001","2025","81300","MAIN"
"1020.551.351","006","2025","96999","MAIN"
"1020.551.351","001","2025","96999","MAIN"
"1020.551.351","001","2025","96991","SECO"
"1020.689.527","001","2025","47910","MAIN"
"1020.689.527","001","2025","47920","SECO"
"1021.127.017","001","2025","90111","SECO"
"1021.127.017","001","2025","59113","SECO"
"1021.127.017","001","2025","90120","MAIN"
"1021.516.601","001","2025","70200","MAIN"
"1021.516.601","001","2025","82990","SECO"
"1021.607.463","001","2025","49330","MAIN"
"1021.639.731","001","2025","82990","SECO"
"1021.639.731","001","2025","46130","SECO"
"1021.639.731","001","2025","63100","SECO"
"1021.639.731","001","2025","46180","SECO"
"1021.639.731","001","2025","47120","MAIN"
"1021.804.037","001","2025","70200","MAIN"
"1022.059.108","001","2025","33190","SECO"
"1022.059.108","001","2025","22260","SECO"
"1022.059.108","001","2025","47120","SECO"
"1022.059.108","001","2025","93129","MAIN"
"1022.490.658","001","2025","47120","SECO"
"1022.490.658","001","2025","59113","SECO"
"1022.490.658","001","2025","96220","MAIN"
"1022.490.658","001","2025","73110","SECO"
"1022.694.259","001","2025","82990","SECO"
"1022.694.259","001","2025","59113","SECO"
"1022.694.259","001","2025","47279","SECO"
"1022.694.259","001","2025","47920","MAIN"
"1022.694.259","001","2025","85599","SECO"
"1022.694.259","001","2025","63910","SECO"
"1023.022.475","006","2025","47110","MAIN"
"1024.005.442","001","2025","47812","SECO"
"1024.005.442","001","2025","95311","SECO"
"1024.005.442","001","2025","47811","SECO"
"1024.005.442","001","2025","62100","SECO"
"1024.005.442","001","2025","62200","MAIN"
"1024.005.442","001","2025","82990","SECO"
"1024.005.442","001","2025","52210","SECO"
"1024.013.360","001","2025","13929","SECO"
"1024.013.360","001","2025","62100","SECO"
"1024.013.360","001","2025","73300","SECO"
"1024.013.360","001","2025","47512","SECO"
"1024.501.231","001","2025","94110","MAIN"
"1024.515.780","001","2025","58130","SECO"
"1024.515.780","001","2025","47690","SECO"
"1024.515.780","001","2025","74120","SECO"
"1024.515.780","001","2025","90120","MAIN"
"1024.576.356","001","2025","86230","MAIN"
"1024.650.095","001","2025","46190","MAIN"
"1025.253.475","001","2025","43990","SECO"
"1025.253.475","001","2025","25110","SECO"
"1025.253.475","001","2025","43429","SECO"
"1025.253.475","001","2025","33120","MAIN"
"1025.684.730","001","2025","49330","MAIN"
"1025.684.730","001","2025","47120","SECO"
"1025.684.730","001","2025","96210","SECO"
"1025.684.730","001","2025","46471","SECO"
"1025.684.730","001","2025","79901","SECO"
"1025.684.730","001","2025","81210","SECO"
"1025.684.730","001","2025","43990","SECO"
"1026.168.542","001","2025","43211","SECO"
"1026.168.542","001","2025","43221","SECO"
"1026.168.542","001","2025","41003","SECO"
"1026.168.542","001","2025","93130","SECO"
"1026.168.542","001","2025","41002","SECO"
"1026.168.542","001","2025","41001","SECO"
"1026.168.542","001","2025","43350","SECO"
"1026.168.542","001","2025","43341","SECO"
"1026.168.542","001","2025","15120","SECO"
"1026.168.542","001","2025","43990","SECO"
"1026.168.542","001","2025","85510","MAIN"
"1026.168.542","001","2025","31004","SECO"
"1026.168.542","001","2025","13929","SECO"
"1027.093.408","001","2025","70200","SECO"
"1027.093.408","001","2025","82990","SECO"
"1027.093.408","001","2025","68110","MAIN"
"1027.093.408","001","2025","68203","SECO"
"1027.093.408","001","2025","68201","SECO"
"1027.346.893","001","2025","66220","MAIN"
"1027.346.893","001","2025","79110","SECO"
"1028.302.146","001","2025","43230","SECO"
"1028.302.146","001","2025","43120","SECO"
"1028.302.146","001","2025","81230","SECO"
"1028.302.146","001","2025","43341","SECO"
"1028.302.146","001","2025","43211","MAIN"
"1028.357.475","001","2025","93129","MAIN"
"1028.745.178","001","2025","47730","SECO"
"1028.745.178","001","2025","86220","MAIN"
"1029.487.625","001","2025","86210","MAIN"
"1029.510.488","001","2025","47716","MAIN"
"1029.996.775","001","2025","43990","SECO"
"1029.996.775","001","2025","68121","SECO"
"1029.996.775","001","2025","43211","SECO"
"1029.996.775","001","2025","68122","MAIN"
"1029.996.775","001","2025","35120","SECO"
"1029.996.775","001","2025","68110","SECO"
"1029.996.775","001","2025","43221","SECO"
"1030.064.972","001","2025","82990","MAIN"
"1030.108.029","001","2025","47251","MAIN"
"1030.108.029","001","2025","47252","SECO"
"1030.108.029","001","2025","46323","SECO"
"1030.138.812","001","2025","95316","MAIN"
"1030.138.812","001","2025","29201","SECO"
"1030.138.812","001","2025","62900","SECO"
"1030.138.812","001","2025","81220","SECO"
"1030.138.812","001","2025","81210","SECO"
"1030.138.812","001","2025","73110","SECO"
"1030.138.812","001","2025","70200","SECO"
"1030.244.225","006","2025","56112","MAIN"
"1030.244.225","001","2025","56112","MAIN"
"1030.244.225","001","2025","47920","SECO"
"1030.446.638","001","2025","95316","MAIN"
"1030.446.638","001","2025","81300","SECO"
"1030.446.638","001","2025","81220","SECO"
"1030.446.638","001","2025","81230","SECO"
"1030.660.533","006","2025","73110","MAIN"
"1030.660.533","001","2025","82990","MAIN"
"1030.807.617","001","2025","56111","MAIN"
"1031.458.507","006","2025","66220","MAIN"
"1031.927.570","001","2025","36000","SECO"
"1031.927.570","001","2025","35150","SECO"
"1031.927.570","001","2025","35140","SECO"
"1031.927.570","001","2025","35120","MAIN"
"1031.927.570","001","2025","35300","SECO"
"1032.034.567","001","2025","70200","SECO"
"1032.034.567","001","2025","65300","MAIN"
"1032.704.659","001","2025","73120","MAIN"
"1032.759.196","001","2025","47640","SECO"
"1032.759.196","001","2025","47784","SECO"
"1032.759.196","001","2025","47770","MAIN"
"1032.906.577","001","2025","47716","SECO"
"1032.906.577","001","2025","90391","MAIN"
"1033.085.632","001","2025","70200","MAIN"
"1033.133.340","006","2025","96210","MAIN"
"1033.133.340","001","2025","96210","MAIN"
"1033.133.340","001","2025","47750","SECO"
"1033.207.079","001","2025","86951","MAIN"
"1033.646.054","006","2025","47279","MAIN"
"1033.646.054","001","2025","47279","MAIN"
"1034.220.334","001","2025","43600","SECO"
"1034.220.334","001","2025","47910","MAIN"
"1034.571.217","001","2025","47730","MAIN"
"1034.808.569","001","2025","49320","MAIN"
"1034.808.569","001","2025","70200","SECO"
"1034.808.569","001","2025","77110","SECO"
"1034.808.569","001","2025","49330","SECO"
"1034.835.491","001","2025","64210","SECO"
"1034.835.491","001","2025","70100","MAIN"
"1035.079.476","006","2025","14210","MAIN"
"1035.079.476","001","2025","14210","MAIN"
"1035.079.476","001","2025","14220","SECO"
"1035.079.476","001","2025","14299","SECO"
"1035.079.476","001","2025","47519","SECO"
"1035.079.476","001","2025","82990","SECO"
"1035.079.476","001","2025","46160","SECO"
"1035.145.297","001","2025","96992","MAIN"
"1035.265.657","001","2025","90201","SECO"
"1035.265.657","001","2025","70200","MAIN"
"1035.318.711","001","2025","90391","MAIN"
"1035.490.440","001","2025","59201","MAIN"
"1035.490.440","001","2025","93299","SECO"
"1035.490.440","001","2025","59202","SECO"
"1035.490.440","001","2025","59209","SECO"
"1035.490.440","001","2025","90130","SECO"
"1035.492.915","001","2025","82990","MAIN"
"1035.492.915","001","2025","70200","SECO"
"1035.610.996","001","2025","86951","MAIN"
"1035.845.875","001","2025","81300","MAIN"
"1035.905.362","001","2025","95315","SECO"
"1035.905.362","001","2025","95313","SECO"
"1035.905.362","001","2025","95312","SECO"
"1035.905.362","001","2025","47811","SECO"
"1035.905.362","001","2025","47812","MAIN"
"1035.967.819","001","2025","71111","MAIN"
"1036.071.648","001","2025","55203","MAIN"
"1036.230.016","001","2025","81230","MAIN"
"1036.230.016","001","2025","81210","SECO"
"1036.310.386","001","2025","82990","SECO"
"1036.310.386","001","2025","81300","MAIN"
"1036.310.386","001","2025","81210","SECO"
"1036.310.386","001","2025","18120","SECO"
"1036.346.911","001","2025","70200","SECO"
"1036.346.911","001","2025","74130","SECO"
"1036.346.911","001","2025","71112","MAIN"
"1036.346.911","001","2025","73300","SECO"
"1036.419.363","001","2025","95316","MAIN"
"1036.554.371","001","2025","71111","MAIN"
"1036.843.787","001","2025","62100","MAIN"
"1036.843.787","001","2025","63100","SECO"
"1036.843.787","001","2025","66199","SECO"
"1036.843.787","001","2025","62200","SECO"
"1036.878.332","001","2025","64210","MAIN"
"1036.878.332","001","2025","70200","SECO"
"1036.967.810","001","2025","81210","MAIN"
"1036.967.810","001","2025","81220","SECO"
"1036.972.461","001","2025","46130","SECO"
"1036.972.461","001","2025","82990","SECO"
"1036.972.461","001","2025","46190","SECO"
"1036.972.461","001","2025","46180","MAIN"
"1036.972.461","001","2025","46140","SECO"
"1036.975.035","006","2025","10712","MAIN"
"1036.975.035","001","2025","10712","MAIN"
"1036.975.035","001","2025","46389","SECO"
